timestamp,load_kw,temperature_c,humidity_pct,is_weekend,season_code,substation_shutdown
2021-01-03 05:00:00,3212.4692738141475,25.0,52,1,1,0
2021-01-03 06:00:00,4494.131445789274,27.77777777777778,33,1,1,0
2021-01-03 07:00:00,5497.1135710297995,27.77777777777778,33,1,1,0
2021-01-03 08:00:00,4997.950384694909,27.77777777777778,33,1,1,1
2021-01-03 09:00:00,5288.602366611428,26.666666666666668,41,1,1,0
2021-01-03 10:00:00,5155.913418345191,26.666666666666668,41,1,1,0
2021-01-03 11:00:00,5174.868982383225,26.666666666666668,41,1,1,0
2021-01-03 12:00:00,4983.650573227621,21.666666666666668,76,1,1,0
2021-01-03 13:00:00,4983.650573227621,21.666666666666668,76,1,1,0
2021-01-03 14:00:00,4748.202514649938,21.666666666666668,76,1,1,0
2021-01-03 15:00:00,4283.29236508553,20.0,85,1,1,0
2021-01-03 16:00:00,3461.0532057164332,20.0,85,1,1,0
2021-01-03 17:00:00,829.3890651027416,20.0,85,1,1,0
2021-01-03 18:00:00,836.5389708363859,17.77777777777778,89,1,1,0
2021-01-03 19:00:00,758.7213921539313,17.77777777777778,89,1,1,0
2021-01-03 20:00:00,680.9038134714768,17.77777777777778,89,1,1,0
2021-01-03 21:00:00,568.999474896067,19.444444444444443,88,1,1,0
2021-01-03 22:00:00,431.6547740590853,19.444444444444443,88,1,1,0
2021-01-03 23:00:00,431.6547740590853,19.444444444444443,88,1,1,0
2021-01-04 00:00:00,2260.0561039514037,20.0,88,0,1,0
2021-01-04 01:00:00,2260.0561039514037,20.0,88,0,1,0
2021-01-04 02:00:00,2260.0561039514037,20.0,88,0,1,0
2021-01-04 03:00:00,2555.4157999628937,25.0,54,0,1,0
2021-01-04 04:00:00,2845.3992102676903,25.0,54,0,1,0
2021-01-04 05:00:00,3072.043254590501,25.0,54,0,1,0
2021-01-04 06:00:00,4872.258921691251,28.333333333333332,32,0,1,0
2021-01-04 07:00:00,5106.127349932431,28.333333333333332,32,0,1,0
2021-01-04 08:00:00,5106.127349932431,28.333333333333332,32,0,1,0
2021-01-04 09:00:00,5242.550599739786,26.666666666666668,35,0,1,0
2021-01-04 10:00:00,4956.263385858342,26.666666666666668,35,0,1,0
2021-01-04 11:00:00,4462.149127627516,26.666666666666668,35,0,1,0
2021-01-04 12:00:00,4324.5498153218205,22.22222222222222,70,0,1,0
2021-01-04 13:00:00,4022.133744320295,22.22222222222222,70,0,1,0
2021-01-04 14:00:00,4213.663922621262,22.22222222222222,70,0,1,0
2021-01-04 15:00:00,4252.641993994791,20.0,83,0,1,0
2021-01-04 16:00:00,4138.731940584217,20.0,83,0,1,0
2021-01-04 17:00:00,818.5394988441301,20.0,83,0,1,0
2021-01-04 18:00:00,818.5394988441301,18.88888888888889,88,0,1,0
2021-01-04 19:00:00,812.827195280768,18.88888888888889,88,0,1,0
2021-01-04 20:00:00,654.2267669333012,18.88888888888889,88,0,1,0
2021-01-04 21:00:00,515.4513921292676,17.22222222222222,87,0,1,0
2021-01-04 22:00:00,455.9762314989675,17.22222222222222,87,0,1,0
2021-01-04 23:00:00,2083.6467292005136,17.22222222222222,87,0,1,0
2021-01-05 00:00:00,2062.1658350850444,18.88888888888889,90,0,1,0
2021-01-05 01:00:00,2062.1658350850444,18.88888888888889,90,0,1,0
2021-01-05 02:00:00,2062.1658350850444,18.88888888888889,90,0,1,0
2021-01-05 03:00:00,2294.620909867248,26.666666666666668,40,0,1,0
2021-01-05 04:00:00,2710.645657438832,26.666666666666668,40,0,1,0
2021-01-05 05:00:00,3178.548790798719,26.666666666666668,40,0,1,0
2021-01-05 06:00:00,4321.536046916651,28.333333333333332,32,0,1,0
2021-01-05 07:00:00,5136.9578543071575,28.333333333333332,32,0,1,0
2021-01-05 08:00:00,5383.380186801597,28.333333333333332,32,0,1,0
